GRB131029973,1
GRB131030653,0
GRB131030791,1
GRB131031482,1
GRB131102622,0
GRB131105087,0
GRB131108024,0
GRB131108862,1
GRB131110373,1
GRB131113483,0
GRB131117766,1
GRB131118958,1
GRB131119781,1
GRB131122490,0
GRB131123543,1
GRB131125689,1
GRB131126163,1
GRB131127480,1
GRB131127592,0
GRB131127696,1
GRB131128629,1
GRB131202633,1
GRB131202906,1
GRB131204937,1
GRB131209547,1
GRB131209963,1
GRB131211510,1
GRB131212814,1
GRB131214705,0
GRB131215298,1
GRB131216081,1
GRB131217108,1
GRB131217183,1
GRB131217506,1
GRB131229277,-1
GRB131230529,1
GRB131230808,1
GRB131231198,0
GRB140102887,1
GRB140104731,0
GRB140105065,1
GRB140105748,1
GRB140106345,1
GRB140108721,1
GRB140109771,1
GRB140110263,1
GRB140110411,1
GRB140110814,1
GRB140112060,1
GRB140113183,1
GRB140113624,1
GRB140115863,0
GRB140118064,1
GRB140122597,1
GRB140124527,0
GRB140126815,0
GRB140129499,1
GRB140204547,1
GRB140206275,0
GRB140206304,0
GRB140209313,1
GRB140211091,1
GRB140213807,1
GRB140216331,1
GRB140217043,0
GRB140218427,1
GRB140219824,1
GRB140223495,1
GRB140224382,1
GRB140224788,1
GRB140227738,0
GRB140302342,1
GRB140304557,0
GRB140304849,0
GRB140306146,0
GRB140308710,1
GRB140311453,1
GRB140311618,1
GRB140311885,0
GRB140319964,0
GRB140320092,1
GRB140322424,1
GRB140323433,0
GRB140327065,1
GRB140328560,1
GRB140329272,1
GRB140329295,-1
GRB140330180,0
GRB140402007,1
GRB140404030,1
GRB140404171,1
GRB140404900,1
GRB140405033,1
GRB140406120,0
GRB140406144,0
GRB140408553,1
GRB140414693,1
GRB140416060,0
GRB140422194,0
GRB140423356,1
GRB140426515,1
GRB140427702,1
GRB140428906,1
GRB140429975,1
GRB140430716,1
GRB140501497,1
GRB140502354,1
GRB140506880,1
GRB140508128,0
GRB140508179,0
GRB140508629,1
GRB140511095,1
GRB140511995,0
GRB140512814,0
GRB140513724,1
GRB140516700,0
GRB140516765,1
GRB140517813,1
GRB140518709,1
GRB140519043,1
GRB140521184,1
GRB140521732,1
GRB140523129,0
GRB140526449,0
GRB140526571,1
GRB140528837,0
GRB140603476,0
GRB140605377,1
GRB140606133,1
GRB140608153,0
GRB140608713,1
GRB140610487,1
GRB140610548,1
GRB140610689,0
GRB140612294,0
GRB140616165,-1
GRB140619475,1
GRB140619490,1
GRB140620219,1
GRB140621827,0
GRB140623224,1
GRB140624423,1
GRB140626843,1
GRB140627401,1
GRB140628626,1
GRB140630505,1
GRB140701567,1
GRB140701833,1
GRB140703026,1
GRB140705539,1
GRB140706815,0
GRB140709051,0
GRB140709637,1
GRB140710537,1
GRB140710901,1
GRB140712706,0
GRB140712973,1
GRB140713780,1
GRB140714268,1
GRB140715231,1
GRB140716306,1
GRB140716436,1
GRB140717827,1
GRB140720158,1
GRB140720280,1
GRB140721336,0
GRB140723067,0
GRB140723499,0
GRB140724533,1
GRB140725583,1
GRB140727748,1
GRB140729026,1
GRB140801792,1
GRB140807500,1
GRB140808038,1
GRB140809133,1
GRB140810782,0
GRB140817229,1
GRB140817293,1
GRB140818229,1
GRB140818781,1
GRB140819160,1
GRB140821997,0
GRB140824548,1
GRB140824606,1
GRB140825328,0
GRB140827763,1
GRB140828288,1
GRB140829880,0
GRB140831215,1
GRB140831374,1
GRB140901262,1
GRB140901821,1
GRB140905454,0
GRB140906175,0
GRB140906429,0
GRB140907429,1
GRB140907672,1
GRB140911012,1
GRB140916234,1
GRB140917512,1
GRB140918379,1
GRB140919636,1
GRB140928100,1
GRB140928437,0
GRB140929677,0
GRB140930134,1
GRB141003564,1
GRB141003788,1
GRB141004150,1
GRB141004973,1
GRB141005217,1
GRB141005535,0
GRB141011282,1
GRB141011467,1
GRB141012773,1
GRB141013803,0
GRB141016897,1
GRB141020439,0
GRB141022061,0
GRB141022087,0
GRB141026742,1
GRB141028455,-1
GRB141029134,0
GRB141030746,0
GRB141031257,1
GRB141031304,1
GRB141031998,1
GRB141102112,1
GRB141102536,0
GRB141102779,1
GRB141105358,1
GRB141105406,1
GRB141109447,1
GRB141110232,1
GRB141111435,1
GRB141112539,0
GRB141112828,0
GRB141113346,1
GRB141114687,1
GRB141118678,1
GRB141121414,1
GRB141122087,1
GRB141122875,1
GRB141122956,1
GRB141124277,1
GRB141126233,1
GRB141128962,1
GRB141202470,1
GRB141205018,1
GRB141205337,1
GRB141205763,1
GRB141206254,1
GRB141207800,0
GRB141208038,1
GRB141208632,1
GRB141209131,0
GRB141213300,1
GRB141215560,0
GRB141220252,1
GRB141221338,1
GRB141221897,1
GRB141222298,0
GRB141222691,1
GRB141223240,1
GRB141225959,1
GRB141226880,1
GRB141229492,1
GRB141229911,0
GRB141230142,1
GRB141230834,0
GRB141230871,1
GRB150101270,1
GRB150101641,1
GRB150105257,0
GRB150106921,0
GRB150110433,1
GRB150110923,1
GRB150118409,0
GRB150118927,1
GRB150120123,0
GRB150120685,0
GRB150122960,1
GRB150126868,0
GRB150127398,0
GRB150127589,0
GRB150127935,0
GRB150128624,1
GRB150128791,0
GRB150131335,1
GRB150131951,1
GRB150201040,1
GRB150201574,1
GRB150201590,1
GRB150202999,0
GRB150203173,1
GRB150203545,1
GRB150204272,1
GRB150206285,1
GRB150206407,1
GRB150208573,0
GRB150208929,1
GRB150210935,1
GRB150211239,1
GRB150213001,1
GRB150214293,1
GRB150215026,1
GRB150216415,1
GRB150219522,1
GRB150220598,0
GRB150222450,0
GRB150222832,0
GRB150226223,1
GRB150226545,0
GRB150226948,1
GRB150227702,1
GRB150228845,1
GRB150228981,0
GRB150301045,1
GRB150301818,1
GRB150303516,0
GRB150305724,0
GRB150306993,1
GRB150309958,0
GRB150312403,1
GRB150313657,1
GRB150314205,1
GRB150316400,0
GRB150318521,1
GRB150319271,1
GRB150320462,1
GRB150322066,1
GRB150323395,0
GRB150323712,0
GRB150324164,1
GRB150324319,1
GRB150326521,1
GRB150329288,1
GRB150330828,0
GRB150403913,0
GRB150404733,1
GRB150412507,1
GRB150412931,1
GRB150415029,0
GRB150416773,1
GRB150418819,0
GRB150422294,0
GRB150422703,1
GRB150423285,1
GRB150424403,0
GRB150425617,1
GRB150426594,0
GRB150428305,1
GRB150430015,1
GRB150501017,1
GRB150502435,0
GRB150506398,1
GRB150506630,1
GRB150506972,1
GRB150507026,-1
GRB150508945,1
GRB150510139,1
GRB150511362,1
GRB150512432,0
GRB150514774,1
GRB150520893,1
GRB150522433,0
GRB150522944,1
GRB150523396,0
GRB150523690,1
GRB150527283,1
GRB150527662,1
GRB150528656,0
GRB150530488,1
GRB150601904,1
GRB150602840,1
GRB150603105,1
GRB150603823,0
GRB150604284,1
GRB150604434,1
GRB150605782,1
GRB150607330,1
GRB150609316,1
GRB150612702,1
GRB150613420,1
GRB150613995,1
GRB150614073,1
GRB150619287,0
GRB150622393,0
GRB150627183,0
GRB150628767,1
GRB150629564,1
GRB150630223,1
GRB150630958,1
GRB150702998,0
GRB150703149,0
GRB150703259,1
GRB150705009,1
GRB150705588,1
GRB150707124,0
GRB150708339,1
GRB150710646,1
GRB150711766,1
GRB150712846,1
GRB150715136,1
GRB150716552,1
GRB150717795,1
GRB150718656,1
GRB150721242,1
GRB150721431,1
GRB150721732,1
GRB150723608,1
GRB150724398,1
GRB150724782,0
GRB150726877,1
GRB150727793,1
GRB150728151,0
GRB150729517,0
GRB150802127,0
GRB150802207,1
GRB150804806,1
GRB150805445,1
GRB150805746,1
GRB150806348,1
GRB150809516,1
GRB150810485,1
GRB150811849,1
GRB150815604,1
GRB150817087,0
GRB150817251,0
GRB150819440,0
GRB150820880,1
GRB150821406,0
GRB150822178,1
GRB150824079,1
GRB150824125,1
GRB150826557,0
GRB150827785,1
GRB150828333,1
GRB150828901,0
GRB150830128,0
GRB150831930,1
GRB150901924,1
GRB150902733,0
GRB150904479,1
GRB150906944,1
GRB150908408,-1
GRB150911315,1
GRB150911588,0
GRB150912443,1
GRB150912600,1
GRB150913161,1
GRB150919606,1
GRB150922234,1
GRB150922718,1
GRB150922883,1
GRB150923297,1
GRB150923429,1
GRB150923864,1
GRB150923995,1
GRB150928359,1
GRB151001348,0
GRB151001628,1
GRB151003729,0
GRB151006413,1
GRB151009949,1
GRB151011136,1
GRB151014592,1
GRB151021791,1
GRB151022577,1
GRB151023104,1
GRB151024179,0
GRB151026169,1
GRB151026523,1
GRB151027166,1
GRB151030999,1
GRB151107851,0
GRB151111356,1
GRB151114645,0
GRB151117442,0
GRB151118554,1
GRB151120349,1
GRB151122709,1
GRB151126293,1
GRB151129333,1
GRB151130160,1
GRB151202565,1
GRB151205657,0
GRB151210041,0
GRB151211672,0
GRB151212030,1
GRB151212064,1
GRB151219567,1
GRB151222340,1
GRB151227072,1
GRB151227218,1
GRB151228129,1
GRB151228949,1
GRB151229285,1
GRB151229486,1
GRB151231443,1
GRB151231568,1
GRB160101030,1
GRB160101215,1
GRB160102500,1
GRB160102936,1
GRB160104475,1
GRB160104918,1
GRB160106948,0
GRB160107931,1
GRB160111115,1
GRB160113398,0
GRB160118060,0
GRB160119072,1
GRB160123095,1
GRB160125368,1
GRB160131116,1
GRB160131174,0
GRB160201883,1
GRB160206430,1
GRB160211119,1
GRB160215773,0
GRB160216801,1
GRB160218711,1
GRB160219289,1
GRB160219673,1
GRB160220059,1
GRB160221993,1
GRB160222070,1
GRB160223072,0
GRB160223416,1
GRB160223670,1
GRB160224911,1
GRB160225720,1
GRB160225809,0
GRB160226913,0
GRB160227831,1
GRB160228034,1
GRB160301215,0
GRB160303201,0
GRB160308709,1
GRB160310016,0
GRB160310291,1
GRB160314473,1
GRB160315739,0
GRB160316139,1
GRB160316573,1
GRB160317385,1
GRB160318342,1
GRB160323293,1
GRB160325291,0
GRB160326062,1
GRB160330827,1
GRB160401065,0
GRB160406023,0
GRB160406503,1
GRB160406570,1
GRB160407673,1
GRB160408268,1
GRB160411062,1
GRB160416022,1
GRB160419637,1
GRB160421137,1
GRB160422499,0
GRB160423066,1
GRB160424492,1
GRB160428412,1
GRB160503567,1
GRB160508290,1
GRB160509374,0
GRB160512199,1
GRB160512536,1
GRB160513553,1
GRB160513962,1
GRB160515819,0
GRB160516237,1
GRB160518039,1
GRB160518985,1
GRB160519012,1
GRB160519060,1
GRB160519677,0
GRB160521385,1
GRB160521839,1
GRB160522445,1
GRB160523919,0
GRB160527080,1
GRB160528276,1
GRB160530667,1
GRB160603719,1
GRB160605847,1
GRB160609690,1
GRB160609941,1
GRB160612842,1
GRB160621497,1
GRB160623209,1
GRB160624477,1
GRB160625230,1
GRB160625240,1
GRB160625945,1
GRB160628136,1
GRB160628579,1
GRB160629930,1
GRB160709370,1
GRB160709826,1
GRB160710233,0
GRB160711968,1
GRB160714097,1
GRB160716144,1
GRB160717813,0
GRB160720275,1
GRB160721806,0
GRB160724444,0
GRB160726065,-1
GRB160727971,1
GRB160728337,1
GRB160731024,1
GRB160802259,1
GRB160804065,1
GRB160804180,0
GRB160804775,0
GRB160804968,1
GRB160806584,1
GRB160813297,1
GRB160814622,1
GRB160815299,0
GRB160815490,1
GRB160816414,1
GRB160816730,0
GRB160818198,1
GRB160818230,1
GRB160819852,0
GRB160820496,1
GRB160821857,0
GRB160821937,1
GRB160822672,1
GRB160824598,1
GRB160825799,1
GRB160826938,1
GRB160827586,1
GRB160827616,1
GRB160827837,1
GRB160829334,1
GRB160831411,1
GRB160905471,0
GRB160908136,0
GRB160909061,1
GRB160910722,1
GRB160912350,-1
GRB160912521,0
GRB160912674,1
GRB160917456,1
GRB160917479,1
GRB160917921,1
GRB160919613,0
GRB160919858,1
GRB160920249,1
GRB160921087,0
GRB160922856,1
GRB160924253,1
GRB160925221,0
GRB160928825,1
GRB160929529,1
GRB161001045,1
GRB161004964,1
GRB161005977,1
GRB161007009,1
GRB161009651,1
GRB161012214,1
GRB161012416,1
GRB161012637,1
GRB161013948,1
GRB161014522,1
GRB161015400,1
GRB161015710,1
GRB161017745,1
GRB161020759,1
GRB161020767,1
GRB161022114,1
GRB161026373,1
GRB161105417,0
GRB161106499,1
GRB161106786,1
GRB161109263,0
GRB161110179,1
GRB161111197,1
GRB161112496,1
GRB161115745,1
GRB161117066,0
GRB161119633,1
GRB161125931,1
GRB161128216,1
GRB161129300,-1
GRB161201342,1
GRB161205561,0
GRB161206064,0
GRB161207224,1
GRB161207813,1
GRB161210524,1
GRB161212652,1
GRB161213295,1
GRB161214722,0
GRB161217128,1
GRB161218356,0
GRB161220605,1
GRB161227498,1
GRB161228032,1
GRB161228388,0
GRB161228405,1
GRB161228553,1
GRB161229878,0
GRB161230298,1
GRB161230511,1
GRB170101116,1
GRB170101374,1
GRB170106968,1
GRB170109137,1
GRB170110967,1
GRB170111760,1
GRB170111815,1
GRB170112970,1
GRB170114833,1
GRB170114917,1
GRB170115662,1
GRB170115743,1
GRB170116238,1
GRB170119228,1
GRB170120471,1
GRB170121067,1
GRB170121133,1
GRB170121614,0
GRB170124238,1
GRB170124528,1
GRB170124874,0
GRB170125022,1
GRB170125102,1
GRB170126480,1
GRB170127067,1
GRB170127634,1
GRB170130302,1
GRB170130510,1
GRB170130697,1
GRB170131969,0
GRB170205521,1
GRB170206453,1
GRB170207906,-1
GRB170208553,1
GRB170208758,1
GRB170208940,1
GRB170209048,1
GRB170210116,0
GRB170212034,1
GRB170214649,0
GRB170219002,1
GRB170219110,1
GRB170222209,0
GRB170228773,0
GRB170228794,1
GRB170301812,1
GRB170302166,1
GRB170302719,1
GRB170302876,1
GRB170304003,1
GRB170305256,1
GRB170306130,1
GRB170306588,1
GRB170307851,0
GRB170308221,0
GRB170310417,1
GRB170310883,1
GRB170313125,1
GRB170315582,1
GRB170316710,1
GRB170317666,0
GRB170318644,1
GRB170323058,1
GRB170323775,0
GRB170325331,1
GRB170326489,1
GRB170329387,1
GRB170402285,1
GRB170402961,-1
GRB170403583,1
GRB170403707,1
GRB170405777,0
GRB170409112,0
GRB170412917,-1
GRB170412988,0
GRB170414551,1
GRB170419898,1
GRB170419983,1
GRB170422343,-1
GRB170423719,1
GRB170423872,1
GRB170424425,1
GRB170428136,1
GRB170429799,1
GRB170430204,1
GRB170501467,1
GRB170504734,1
GRB170506169,1
GRB170510217,0
GRB170511249,0
GRB170511477,1
GRB170511648,0
GRB170514152,1
GRB170514180,1
GRB170516808,1
GRB170520202,1
GRB170521882,1
GRB170522657,1
GRB170527480,0
GRB170530581,1
GRB170604603,1
GRB170606968,1
GRB170607946,1
GRB170607971,1
GRB170610689,1
GRB170611937,0
GRB170614255,0
GRB170614486,0
GRB170614505,1
GRB170616047,1
GRB170616165,0
GRB170618475,1
GRB170621784,0
GRB170625692,1
GRB170626401,1
GRB170627931,1
GRB170629537,1
GRB170705115,-1
GRB170705200,1
GRB170705244,1
GRB170708046,1
GRB170709334,0
GRB170710340,1
GRB170711019,1
GRB170711713,1
GRB170711931,1
GRB170714049,1
GRB170715878,0
GRB170717952,1
GRB170718152,1
GRB170722525,1
GRB170723076,1
GRB170723677,1
GRB170723882,1
GRB170724543,1
GRB170726249,1
GRB170726794,0
GRB170727841,1
GRB170728961,1
GRB170730133,1
GRB170731751,0
GRB170801690,1
GRB170802638,0
GRB170803172,1
GRB170803415,1
GRB170803729,1
GRB170804911,1
GRB170805901,0
GRB170808065,1
GRB170808936,0
GRB170810918,0
GRB170813051,1
GRB170816258,0
GRB170816599,1
GRB170817529,1
GRB170817908,1
GRB170818137,1
GRB170821265,1
GRB170825307,1
GRB170825500,1
GRB170825784,1
GRB170826369,1
GRB170826819,1
GRB170827818,1
GRB170829414,1
GRB170829674,0
GRB170830069,0
GRB170830135,1
GRB170830328,1
GRB170831179,0
GRB170901007,1
GRB170901255,1
GRB170901345,1
GRB170903534,0
GRB170906030,0
GRB170906039,1
GRB170906485,1
GRB170910368,1
GRB170911267,1
GRB170912273,1
GRB170912985,1
GRB170915161,1
GRB170915520,1
GRB170916700,1
GRB170918139,1
GRB170921168,1
GRB170923101,1
GRB170923188,0
GRB170923566,1
GRB170926528,1
GRB170926782,1
GRB170928607,1
GRB170929513,1
GRB170929699,1
GRB171002969,1
GRB171004672,1
GRB171004857,1
GRB171007498,1
GRB171008080,1
GRB171009138,0
GRB171010792,0
GRB171010875,1
GRB171011162,1
GRB171011810,1
GRB171013350,1
GRB171017823,1
GRB171020813,1
GRB171022085,1
GRB171022885,1
GRB171023097,1
GRB171024977,0
GRB171025213,0
GRB171025416,1
GRB171025913,1
GRB171029020,0
GRB171030729,1
GRB171102107,0
GRB171103655,1
GRB171106498,0
GRB171108656,1
GRB171112868,0
GRB171117515,0
GRB171120556,1
GRB171124235,0
GRB171126216,0
GRB171126235,1
GRB171201068,1
GRB171202113,0
GRB171206122,1
GRB171207055,1
GRB171207809,1
GRB171208733,1
GRB171209671,1
GRB171210493,1
GRB171211844,0
GRB171212222,1
GRB171212434,1
GRB171212948,1
GRB171213061,1
GRB171215705,1
GRB171219279,1
GRB171222684,0
GRB171223818,1
GRB171227000,0
GRB171230048,1
GRB171230119,1
GRB171230955,1
GRB180102660,1
GRB180103090,1
GRB180110608,0
GRB180111815,1
GRB180112842,1
GRB180113011,1
GRB180113116,1
GRB180113418,0
GRB180116026,1
GRB180116678,1
GRB180119837,1
GRB180120207,1
GRB180122129,1
GRB180123820,1
GRB180124392,1
GRB180125891,1
GRB180126095,1
GRB180127049,1
GRB180127879,1
GRB180128215,1
GRB180128881,1
GRB180130049,0
GRB180130744,1
GRB180131528,1
GRB180201706,1
GRB180201780,1
GRB180204109,1
GRB180205323,1
GRB180206203,1
GRB180208764,1
GRB180210517,1
GRB180210991,0
GRB180211754,1
GRB180218635,0
GRB180219482,0
GRB180222239,1
GRB180225417,1
GRB180227211,1
GRB180305393,1
GRB180306479,1
GRB180306973,1
GRB180307073,0
GRB180309322,1
GRB180311074,1
GRB180313978,1
GRB180314030,0
GRB180330891,1
GRB180401280,1
GRB180401846,0
GRB180402406,1
GRB180403565,1
GRB180404091,0
GRB180404848,1
GRB180405169,1
GRB180409346,0
GRB180410336,0
GRB180411519,0
GRB180411546,0
GRB180412425,1
GRB180413118,1
GRB180416340,1
GRB180416924,1
GRB180417689,1
GRB180418281,1
GRB180420031,0
GRB180420107,1
GRB180423033,0
GRB180423266,1
GRB180426005,1
GRB180426549,1
GRB180427442,1
GRB180428102,1
GRB180504136,0
GRB180505540,0
GRB180506077,1
GRB180506902,-1
GRB180511364,1
GRB180511437,1
GRB180511606,1
GRB180513815,1
GRB180515814,1
GRB180516229,1
GRB180517309,1
GRB180521935,1
GRB180522607,0
GRB180522678,1
GRB180523782,1
GRB180524416,1
GRB180524920,1
GRB180525151,1
GRB180528371,0
GRB180528465,1
GRB180602938,1
GRB180605458,0
GRB180606730,1
GRB180610377,1
GRB180610568,1
GRB180610791,1
GRB180611145,1
GRB180612785,1
GRB180614327,1
GRB180615462,1
GRB180617872,1
GRB180618030,1
GRB180618724,0
GRB180620354,0
GRB180620660,0
GRB180622273,1
GRB180622578,1
GRB180623849,0
GRB180625941,1
GRB180626392,1
GRB180630335,1
GRB180630467,1
GRB180701469,1
GRB180703876,0
GRB180703949,1
GRB180706351,1
GRB180709099,1
GRB180710062,0
GRB180712358,1
GRB180712651,1
GRB180715087,0
GRB180715741,1
GRB180715755,1
GRB180718082,1
GRB180718201,1
GRB180718763,1
GRB180720213,1
GRB180720598,0
GRB180720933,1
GRB180721642,1
GRB180722120,1
GRB180722418,0
GRB180722993,0
GRB180723133,1
GRB180723757,1
GRB180724807,1
GRB180724984,1
GRB180727594,1
GRB180728575,1
GRB180728728,-1
GRB180728882,1
GRB180730018,1
GRB180731891,0
GRB180801276,1
GRB180801492,1
GRB180803590,1
GRB180804554,1
GRB180804765,1
GRB180804909,1
GRB180804931,1
GRB180805543,1
GRB180806665,1
GRB180806944,1
GRB180807097,1
GRB180809485,0
GRB180810278,1
GRB180812349,0
GRB180814505,0
GRB180816088,0
GRB180816930,1
GRB180818179,1
GRB180818520,1
GRB180821653,0
GRB180822423,0
GRB180822562,0
GRB180823442,0
GRB180826055,0
GRB180905400,1
GRB180906597,1
GRB180906759,1
GRB180906988,1
GRB180910032,1
GRB180910156,1
GRB180910352,1
GRB180912274,0
GRB180913783,0
GRB180914522,0
GRB180917477,1
GRB180922461,1
GRB180922734,1
GRB180923931,1
GRB180925407,1
GRB180927993,1
GRB180929453,1
GRB181002617,1
GRB181007385,1
GRB181007737,0
GRB181008269,0
GRB181008877,0
GRB181010247,1
GRB181014479,1
GRB181016718,1
GRB181020424,1
GRB181020792,0
GRB181022846,1
GRB181026540,1
GRB181027076,1
GRB181028590,0
GRB181029892,1
GRB181103046,1
GRB181111654,1
GRB181116484,0
GRB181117663,1
GRB181119606,1
GRB181119649,1
GRB181120265,1
GRB181121307,1
GRB181121401,1
GRB181122381,0
GRB181125092,1
GRB181125371,1
GRB181126162,1
GRB181126413,1
GRB181126729,1
GRB181127274,1
GRB181128129,1
GRB181128751,1
GRB181203880,0
GRB181206970,1
GRB181208188,1
GRB181212693,1
GRB181215110,1
GRB181216551,1
GRB181217665,1
GRB181231954,1
GRB190102258,1
GRB190106866,1
GRB190107050,0
GRB190109217,0
GRB190109497,1
GRB190110726,1
GRB190114873,1
GRB190117369,0
GRB190118937,1
GRB190119249,0
GRB190122305,1
GRB190123513,1
GRB190129515,1
GRB190129539,1
GRB190131109,1
GRB190131964,1
GRB190215772,1
GRB190217188,1
GRB190218330,1
GRB190220844,1
GRB190222312,1
GRB190222537,1
GRB190226515,1
GRB190228973,1
GRB190303240,0
GRB190304371,1
GRB190304818,1
GRB190306943,1
GRB190307151,0
GRB190308923,1
GRB190310398,1
GRB190311600,1
GRB190312446,1
GRB190315512,1
GRB190319353,1
GRB190319375,1
GRB190320052,1
GRB190321363,0
GRB190323179,1
GRB190323303,1
GRB190323548,1
GRB190323879,1
GRB190324348,0
GRB190324947,0
GRB190325999,1
GRB190326314,-1
GRB190326975,1
GRB190327111,1
GRB190330694,0
GRB190331093,0
GRB190401139,1
GRB190404293,1
GRB190406450,0
GRB190406465,1
GRB190406745,1
GRB190407575,1
GRB190407672,1
GRB190407788,1
GRB190409901,0
GRB190411407,1
GRB190411579,0
GRB190415173,1
GRB190419414,1
GRB190420981,1
GRB190422284,0
GRB190422670,0
GRB190422957,1
GRB190425089,0
GRB190427190,1
GRB190428783,1
GRB190429743,1
GRB190501794,0
GRB190502168,1
GRB190504415,1
GRB190504678,1
GRB190505051,1
GRB190507270,1
GRB190507712,1
GRB190507970,1
GRB190508808,1
GRB190508987,1
GRB190510120,1
GRB190510430,1
GRB190511302,0
GRB190512611,1
GRB190515190,1
GRB190517813,1
GRB190519309,1
GRB190525032,1
GRB190530430,0
GRB190531312,1
GRB190531568,1
GRB190531840,0
GRB190601325,1
GRB190603795,1
GRB190604446,1
GRB190605974,1
GRB190606080,1
GRB190607071,1
GRB190608009,1
GRB190609315,1
GRB190610750,0
GRB190610834,1
GRB190611950,1
GRB190612165,0
GRB190613172,0
GRB190613449,1
GRB190615636,0
GRB190619018,1
GRB190619595,0
GRB190620507,0
GRB190622368,1
GRB190623461,1
GRB190626254,1
GRB190627481,1
GRB190628521,1
GRB190630257,1
GRB190707285,1
GRB190707308,1
GRB190708365,1
GRB190712018,0
GRB190712095,1
GRB190714573,0
GRB190716917,1
GRB190719113,0
GRB190719499,1
GRB190719624,1
GRB190720613,1
GRB190720964,1
GRB190723309,0
GRB190724031,1
GRB190726642,0
GRB190726843,0
GRB190727668,0
GRB190727846,0
GRB190728271,1
GRB190731943,1
GRB190804058,1
GRB190804792,1
GRB190805106,1
GRB190805199,0
GRB190806535,1
GRB190806675,1
GRB190808498,1
GRB190808752,1
GRB190810675,1
GRB190813520,1
GRB190814837,1
GRB190817953,1
GRB190822705,1
GRB190824616,1
GRB190825171,0
GRB190827467,1
GRB190828542,0
GRB190828614,0
GRB190829830,1
GRB190830023,1
GRB190830264,1
GRB190831332,0
GRB190831693,0
GRB190901890,0
GRB190903722,1
GRB190904174,1
GRB190905985,1
GRB190906767,1
GRB190910028,1
GRB190913155,1
GRB190914345,1
GRB190915240,1
GRB190916590,1
GRB190919764,0
GRB190921699,1
GRB190923617,1
GRB190930400,0
GRB191001279,-1
GRB191008297,0
GRB191009298,1
GRB191011192,1
